METAPOPULATION MODEL results; Date=8/2/2023 Time=23:01:31
===========================================================
B10




   22 populations (22 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 17: 17S3-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       3.44       5.20       6.96      12.00
       10       0.00       1.74       3.68       5.63      11.00
       11       0.00       1.06       3.12       5.17      10.00
       12       0.00       0.57       2.60       4.63      11.00
       13       0.00       0.26       2.30       4.34      10.00
       14       0.00       0.00       2.07       4.13      11.00
       15       0.00      -0.17       1.87       3.91      11.00
       16       0.00      -0.31       1.67       3.65      10.00
       17       0.00      -0.52       1.52       3.55      10.00
       18       0.00      -0.54       1.38       3.30       8.00
       19       0.00      -0.61       1.29       3.18       9.00
       20       0.00      -0.73       1.12       2.97      10.00
       21       0.00      -0.79       1.00       2.79      10.00
       22       0.00      -0.76       0.86       2.49       8.00
       23       0.00      -0.84       0.80       2.44      11.00
       24       0.00      -0.85       0.74       2.33      10.00
       25       0.00      -0.85       0.64       2.13      10.00
       26       0.00      -0.84       0.59       2.02      12.00
       27       0.00      -0.80       0.52       1.85       9.00
       28       0.00      -0.82       0.47       1.77       8.00
       29       0.00      -0.74       0.40       1.54       8.00
       30       0.00      -0.78       0.39       1.57       8.00
       31       0.00      -0.79       0.37       1.53       7.00
       32       0.00      -0.77       0.34       1.45       7.00
       33       0.00      -0.82       0.32       1.47      10.00
       34       0.00      -0.76       0.28       1.32       8.00
       35       0.00      -0.76       0.25       1.27       9.00
       36       0.00      -0.68       0.22       1.11       8.00
       37       0.00      -0.69       0.20       1.10      10.00
       38       0.00      -0.74       0.19       1.13       9.00
       39       0.00      -0.53       0.14       0.80       6.00
       40       0.00      -0.58       0.14       0.85       7.00
       41       0.00      -0.54       0.12       0.78       7.00
       42       0.00      -0.66       0.13       0.91      11.00
       43       0.00      -0.51       0.10       0.71       7.00
       44       0.00      -0.56       0.10       0.76       7.00
       45       0.00      -0.53       0.09       0.71       9.00
       46       0.00      -0.48       0.07       0.62       7.00
       47       0.00      -0.47       0.08       0.62       6.00
       48       0.00      -0.52       0.08       0.67       9.00
       49       0.00      -0.44       0.06       0.56       7.00
       50       0.00      -0.43       0.06       0.54       7.00
       51       0.00      -0.46       0.06       0.58      10.00
       52       0.00      -0.30       0.04       0.37       4.00
       53       0.00      -0.36       0.04       0.44       7.00
       54       0.00      -0.29       0.03       0.35       6.00
       55       0.00      -0.29       0.03       0.35       6.00
       56       0.00      -0.31       0.03       0.37       7.00
       57       0.00      -0.26       0.02       0.31       5.00
       58       0.00      -0.27       0.02       0.32       5.00
       59       0.00      -0.28       0.02       0.33       8.00
       60       0.00      -0.31       0.02       0.35       8.00
       61       0.00      -0.20       0.01       0.23       5.00
       62       0.00      -0.24       0.02       0.28       5.00
       63       0.00      -0.21       0.02       0.24       4.00
       64       0.00      -0.19       0.01       0.22       3.00
       65       0.00      -0.29       0.02       0.33       8.00
       66       0.00      -0.27       0.02       0.31       6.00
       67       0.00      -0.20       0.01       0.23       4.00
       68       0.00      -0.24       0.01       0.27       7.00
       69       0.00      -0.26       0.02       0.30       6.00
       70       0.00      -0.24       0.02       0.28       5.00
       71       0.00      -0.28       0.02       0.32       8.00
       72       0.00      -0.19       0.01       0.21       4.00
       73       0.00      -0.11       0.01       0.12       3.00
       74       0.00      -0.32       0.01       0.35      10.00
       75       0.00      -0.19       0.01       0.20       6.00
       76       0.00      -0.11       0.00       0.12       3.00
       77       0.00      -0.13       0.01       0.14       3.00
       78       0.00      -0.13       0.01       0.14       3.00
       79       0.00      -0.04       0.00       0.05       1.00
       80       0.00      -0.16       0.01       0.18       5.00
       81       0.00      -0.13       0.00       0.14       4.00
       82       0.00      -0.13       0.01       0.14       3.00
       83       0.00      -0.19       0.01       0.20       6.00
       84       0.00      -0.24       0.01       0.26       8.00
       85       0.00      -0.15       0.00       0.16       5.00
       86       0.00      -0.06       0.00       0.07       2.00
       87       0.00      -0.12       0.00       0.13       4.00
       88       0.00      -0.06       0.00       0.07       2.00
       89       0.00      -0.03       0.00       0.03       1.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 18: 18S6-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       4.78       7.48      10.18      16.00
       10       0.00       1.86       3.87       5.88      12.00
       11       0.00       1.09       3.10       5.10      12.00
       12       0.00       0.58       2.61       4.64      11.00
       13       0.00       0.22       2.29       4.37      11.00
       14       0.00       0.00       2.12       4.23      12.00
       15       0.00      -0.12       1.90       3.92      10.00
       16       0.00      -0.29       1.73       3.75      11.00
       17       0.00      -0.44       1.52       3.49      11.00
       18       0.00      -0.56       1.37       3.30      12.00
       19       0.00      -0.57       1.19       2.95       9.00
       20       0.00      -0.66       1.09       2.85      13.00
       21       0.00      -0.74       1.01       2.77      11.00
       22       0.00      -0.78       0.90       2.59      11.00
       23       0.00      -0.81       0.78       2.37       8.00
       24       0.00      -0.84       0.74       2.31       9.00
       25       0.00      -0.83       0.66       2.15       9.00
       26       0.00      -0.82       0.56       1.93       9.00
       27       0.00      -0.73       0.48       1.70       7.00
       28       0.00      -0.79       0.47       1.73       8.00
       29       0.00      -0.75       0.41       1.57       6.00
       30       0.00      -0.83       0.38       1.59       9.00
       31       0.00      -0.78       0.34       1.46       8.00
       32       0.00      -0.80       0.31       1.43      10.00
       33       0.00      -0.76       0.29       1.33       7.00
       34       0.00      -0.79       0.27       1.33       8.00
       35       0.00      -0.70       0.22       1.14      10.00
       36       0.00      -0.62       0.20       1.02       6.00
       37       0.00      -0.65       0.19       1.03       8.00
       38       0.00      -0.71       0.20       1.12       9.00
       39       0.00      -0.72       0.19       1.09      10.00
       40       0.00      -0.58       0.15       0.87       7.00
       41       0.00      -0.59       0.14       0.87       6.00
       42       0.00      -0.55       0.12       0.80       6.00
       43       0.00      -0.56       0.11       0.78       7.00
       44       0.00      -0.49       0.09       0.67       6.00
       45       0.00      -0.54       0.10       0.74       7.00
       46       0.00      -0.50       0.09       0.68       7.00
       47       0.00      -0.52       0.09       0.69       8.00
       48       0.00      -0.45       0.07       0.59       7.00
       49       0.00      -0.42       0.06       0.55       6.00
       50       0.00      -0.50       0.08       0.66       6.00
       51       0.00      -0.50       0.07       0.65       8.00
       52       0.00      -0.38       0.06       0.49       6.00
       53       0.00      -0.36       0.05       0.46       5.00
       54       0.00      -0.41       0.05       0.51       6.00
       55       0.00      -0.46       0.05       0.56      10.00
       56       0.00      -0.33       0.04       0.41       5.00
       57       0.00      -0.42       0.05       0.51       7.00
       58       0.00      -0.34       0.04       0.42       8.00
       59       0.00      -0.38       0.04       0.45       7.00
       60       0.00      -0.32       0.03       0.37       8.00
       61       0.00      -0.32       0.03       0.38       7.00
       62       0.00      -0.27       0.02       0.31       7.00
       63       0.00      -0.26       0.02       0.30       5.00
       64       0.00      -0.25       0.02       0.29       6.00
       65       0.00      -0.23       0.02       0.27       6.00
       66       0.00      -0.20       0.01       0.23       5.00
       67       0.00      -0.18       0.01       0.20       5.00
       68       0.00      -0.06       0.00       0.07       2.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 19: 19S7-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       3.38       4.47       5.57       8.00
       10       0.00       1.00       2.66       4.32       9.00
       11       0.00       0.39       2.06       3.73       9.00
       12       0.00      -0.01       1.67       3.35       9.00
       13       0.00      -0.22       1.32       2.86       7.00
       14       0.00      -0.35       1.05       2.45       7.00
       15       0.00      -0.50       0.96       2.41       7.00
       16       0.00      -0.54       0.83       2.19       7.00
       17       0.00      -0.55       0.64       1.83       8.00
       18       0.00      -0.63       0.56       1.75       8.00
       19       0.00      -0.64       0.47       1.58       7.00
       20       0.00      -0.66       0.42       1.50       7.00
       21       0.00      -0.68       0.34       1.37       8.00
       22       0.00      -0.59       0.26       1.10       8.00
       23       0.00      -0.56       0.21       0.98       6.00
       24       0.00      -0.53       0.17       0.86       6.00
       25       0.00      -0.50       0.15       0.80       5.00
       26       0.00      -0.46       0.11       0.69       7.00
       27       0.00      -0.47       0.11       0.69       7.00
       28       0.00      -0.40       0.08       0.57       5.00
       29       0.00      -0.44       0.07       0.58       8.00
       30       0.00      -0.40       0.06       0.52       7.00
       31       0.00      -0.32       0.05       0.42       5.00
       32       0.00      -0.30       0.04       0.39       4.00
       33       0.00      -0.34       0.04       0.42       5.00
       34       0.00      -0.26       0.03       0.32       4.00
       35       0.00      -0.27       0.03       0.33       6.00
       36       0.00      -0.21       0.02       0.25       4.00
       37       0.00      -0.22       0.02       0.26       4.00
       38       0.00      -0.12       0.01       0.14       3.00
       39       0.00      -0.07       0.00       0.08       2.00
       40       0.00      -0.09       0.00       0.10       3.00
       41       0.00      -0.06       0.00       0.07       2.00
       42       0.00      -0.18       0.01       0.20       6.00
       43       0.00      -0.06       0.00       0.07       2.00
       44       0.00      -0.06       0.00       0.07       2.00
       45       0.00      -0.03       0.00       0.03       1.00
       46       0.00      -0.06       0.00       0.07       2.00
       47       0.00      -0.03       0.00       0.03       1.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 20: 20S7-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       4.28       5.68       7.08      10.00
       10       0.00       1.80       3.83       5.85      11.00
       11       0.00       1.06       2.95       4.84      11.00
       12       0.00       0.54       2.52       4.51      11.00
       13       0.00       0.22       2.24       4.26      10.00
       14       0.00       0.01       1.94       3.88       8.00
       15       0.00      -0.18       1.83       3.84      10.00
       16       0.00      -0.37       1.65       3.67      11.00
       17       0.00      -0.46       1.44       3.33      10.00
       18       0.00      -0.63       1.36       3.35      11.00
       19       0.00      -0.67       1.18       3.03      11.00
       20       0.00      -0.70       1.00       2.71       9.00
       21       0.00      -0.79       0.95       2.70      10.00
       22       0.00      -0.77       0.82       2.42       8.00
       23       0.00      -0.83       0.73       2.29      10.00
       24       0.00      -0.87       0.68       2.23      10.00
       25       0.00      -0.77       0.56       1.89      10.00
       26       0.00      -0.75       0.49       1.73       7.00
       27       0.00      -0.73       0.44       1.60       8.00
       28       0.00      -0.81       0.44       1.69       8.00
       29       0.00      -0.81       0.41       1.63       8.00
       30       0.00      -0.86       0.40       1.67      10.00
       31       0.00      -0.77       0.32       1.41       8.00
       32       0.00      -0.80       0.31       1.42       8.00
       33       0.00      -0.76       0.28       1.32       8.00
       34       0.00      -0.73       0.24       1.21       9.00
       35       0.00      -0.66       0.21       1.08       8.00
       36       0.00      -0.63       0.19       1.00       7.00
       37       0.00      -0.63       0.16       0.95       8.00
       38       0.00      -0.52       0.12       0.76       7.00
       39       0.00      -0.48       0.12       0.71       6.00
       40       0.00      -0.58       0.13       0.84       7.00
       41       0.00      -0.58       0.11       0.80       8.00
       42       0.00      -0.52       0.09       0.69       9.00
       43       0.00      -0.33       0.05       0.44       6.00
       44       0.00      -0.34       0.05       0.44       6.00
       45       0.00      -0.36       0.05       0.47       6.00
       46       0.00      -0.42       0.05       0.53       7.00
       47       0.00      -0.38       0.05       0.48       7.00
       48       0.00      -0.40       0.05       0.49       7.00
       49       0.00      -0.28       0.03       0.33       5.00
       50       0.00      -0.25       0.02       0.30       5.00
       51       0.00      -0.24       0.02       0.28       5.00
       52       0.00      -0.29       0.03       0.34       5.00
       53       0.00      -0.23       0.02       0.27       4.00
       54       0.00      -0.20       0.02       0.24       3.00
       55       0.00      -0.29       0.02       0.34       6.00
       56       0.00      -0.21       0.02       0.24       5.00
       57       0.00      -0.21       0.02       0.25       4.00
       58       0.00      -0.17       0.01       0.20       4.00
       59       0.00      -0.20       0.01       0.23       5.00
       60       0.00      -0.27       0.02       0.31       7.00
       61       0.00      -0.34       0.02       0.39       8.00
       62       0.00      -0.24       0.01       0.27       7.00
       63       0.00      -0.30       0.02       0.34       6.00
       64       0.00      -0.25       0.02       0.28       5.00
       65       0.00      -0.17       0.01       0.19       4.00
       66       0.00      -0.23       0.01       0.25       7.00
       67       0.00      -0.22       0.01       0.23       7.00
       68       0.00      -0.14       0.01       0.15       4.00
       69       0.00      -0.16       0.01       0.17       5.00
       70       0.00      -0.16       0.01       0.18       5.00
       71       0.00      -0.16       0.01       0.17       5.00
       72       0.00      -0.25       0.01       0.26       8.00
       73       0.00      -0.17       0.01       0.19       4.00
       74       0.00      -0.20       0.01       0.22       6.00
       75       0.00      -0.10       0.00       0.10       3.00
       76       0.00      -0.26       0.01       0.28       8.00
       77       0.00      -0.30       0.01       0.33       8.00
       78       0.00      -0.11       0.00       0.12       3.00
       79       0.00      -0.15       0.01       0.17       4.00
       80       0.00      -0.22       0.01       0.23       7.00
       81       0.00      -0.11       0.00       0.12       3.00
       82       0.00      -0.13       0.00       0.14       4.00
       83       0.00      -0.28       0.01       0.30       9.00
       84       0.00      -0.13       0.01       0.14       3.00
       85       0.00      -0.14       0.01       0.15       4.00
       86       0.00      -0.10       0.00       0.10       3.00
       87       0.00      -0.20       0.01       0.22       6.00
       88       0.00      -0.18       0.01       0.19       5.00
       89       0.00      -0.16       0.01       0.17       5.00
       90       0.00      -0.04       0.00       0.05       1.00
       91       0.00      -0.07       0.00       0.07       2.00
       92       0.00      -0.10       0.00       0.10       3.00
       93       0.00      -0.11       0.00       0.12       3.00
       94       0.00      -0.06       0.00       0.07       2.00
       95       0.00      -0.06       0.00       0.07       2.00
       96       0.00      -0.06       0.00       0.07       2.00
       97       0.00      -0.09       0.00       0.10       3.00
       98       0.00      -0.12       0.00       0.13       4.00
       99       0.00      -0.06       0.00       0.07       2.00
      100       0.00      -0.03       0.00       0.03       1.00

Trajectory summary (Population 21: 21S7-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       3.20       4.28       5.36       7.00
       10       0.00       1.57       3.43       5.29      10.00
       11       0.00       0.90       2.92       4.94      11.00
       12       0.00       0.55       2.51       4.47       9.00
       13       0.00       0.23       2.38       4.54      13.00
       14       0.00      -0.03       2.03       4.09      11.00
       15       0.00      -0.19       1.83       3.85       9.00
       16       0.00      -0.29       1.58       3.45       9.00
       17       0.00      -0.51       1.51       3.53      11.00
       18       0.00      -0.52       1.32       3.15       9.00
       19       0.00      -0.65       1.25       3.15      10.00
       20       0.00      -0.68       1.06       2.80       9.00
       21       0.00      -0.77       0.95       2.67      10.00
       22       0.00      -0.81       0.86       2.53      10.00
       23       0.00      -0.81       0.73       2.26       9.00
       24       0.00      -0.90       0.70       2.29      11.00
       25       0.00      -0.82       0.59       2.00       8.00
       26       0.00      -0.84       0.52       1.89       9.00
       27       0.00      -0.80       0.45       1.70       9.00
       28       0.00      -0.85       0.43       1.70       9.00
       29       0.00      -0.81       0.37       1.55       8.00
       30       0.00      -0.76       0.32       1.40       8.00
       31       0.00      -0.67       0.27       1.21       6.00
       32       0.00      -0.72       0.27       1.25       8.00
       33       0.00      -0.75       0.25       1.26      12.00
       34       0.00      -0.72       0.22       1.15      10.00
       35       0.00      -0.68       0.19       1.07       7.00
       36       0.00      -0.68       0.17       1.03       9.00
       37       0.00      -0.65       0.16       0.97       8.00
       38       0.00      -0.58       0.13       0.84       8.00
       39       0.00      -0.46       0.10       0.66       7.00
       40       0.00      -0.43       0.09       0.61       5.00
       41       0.00      -0.45       0.08       0.62       7.00
       42       0.00      -0.44       0.08       0.60       6.00
       43       0.00      -0.49       0.08       0.65       8.00
       44       0.00      -0.51       0.08       0.68       8.00
       45       0.00      -0.51       0.08       0.68       7.00
       46       0.00      -0.50       0.08       0.66       8.00
       47       0.00      -0.41       0.06       0.54       6.00
       48       0.00      -0.44       0.06       0.57       7.00
       49       0.00      -0.47       0.07       0.61       7.00
       50       0.00      -0.41       0.06       0.53       6.00
       51       0.00      -0.37       0.05       0.48       7.00
       52       0.00      -0.28       0.04       0.35       4.00
       53       0.00      -0.23       0.03       0.28       3.00
       54       0.00      -0.35       0.04       0.43       6.00
       55       0.00      -0.31       0.03       0.38       6.00
       56       0.00      -0.34       0.04       0.41       5.00
       57       0.00      -0.33       0.03       0.39       6.00
       58       0.00      -0.26       0.02       0.30       6.00
       59       0.00      -0.28       0.03       0.33       5.00
       60       0.00      -0.35       0.03       0.41       7.00
       61       0.00      -0.30       0.03       0.35       5.00
       62       0.00      -0.18       0.01       0.21       3.00
       63       0.00      -0.15       0.01       0.17       4.00
       64       0.00      -0.19       0.01       0.21       5.00
       65       0.00      -0.19       0.01       0.20       6.00
       66       0.00      -0.14       0.01       0.15       4.00
       67       0.00      -0.09       0.00       0.09       2.00
       68       0.00      -0.14       0.01       0.15       4.00
       69       0.00      -0.15       0.01       0.17       4.00
       70       0.00      -0.15       0.01       0.17       4.00
       71       0.00      -0.13       0.01       0.14       3.00
       72       0.00      -0.03       0.00       0.03       1.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 22: 22S15-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       3.79       6.44       9.09      14.00
       10       0.00       1.51       3.58       5.66      12.00
       11       0.00       0.92       2.92       4.93      13.00
       12       0.00       0.45       2.46       4.47       9.00
       13       0.00       0.12       2.16       4.19      10.00
       14       0.00      -0.11       1.93       3.98      11.00
       15       0.00      -0.26       1.74       3.74      11.00
       16       0.00      -0.46       1.57       3.60      11.00
       17       0.00      -0.51       1.38       3.27      11.00
       18       0.00      -0.59       1.24       3.07       8.00
       19       0.00      -0.69       1.04       2.77       9.00
       20       0.00      -0.77       0.93       2.64      11.00
       21       0.00      -0.83       0.85       2.53       9.00
       22       0.00      -0.76       0.69       2.13       9.00
       23       0.00      -0.78       0.62       2.02      10.00
       24       0.00      -0.84       0.58       2.00      10.00
       25       0.00      -0.83       0.53       1.88      10.00
       26       0.00      -0.84       0.49       1.81       9.00
       27       0.00      -0.87       0.47       1.81      10.00
       28       0.00      -0.83       0.41       1.64      10.00
       29       0.00      -0.77       0.36       1.48       7.00
       30       0.00      -0.72       0.31       1.34       7.00
       31       0.00      -0.75       0.29       1.34       8.00
       32       0.00      -0.77       0.27       1.32       8.00
       33       0.00      -0.69       0.23       1.16       7.00
       34       0.00      -0.63       0.18       0.99       7.00
       35       0.00      -0.61       0.17       0.95       7.00
       36       0.00      -0.65       0.15       0.96       8.00
       37       0.00      -0.67       0.15       0.98       8.00
       38       0.00      -0.63       0.13       0.90       9.00
       39       0.00      -0.53       0.11       0.74       7.00
       40       0.00      -0.47       0.10       0.66       7.00
       41       0.00      -0.58       0.11       0.79       8.00
       42       0.00      -0.54       0.10       0.74       6.00
       43       0.00      -0.53       0.09       0.71       6.00
       44       0.00      -0.55       0.09       0.72       8.00
       45       0.00      -0.44       0.07       0.57       7.00
       46       0.00      -0.51       0.07       0.65       8.00
