METAPOPULATION MODEL results; Date=8/6/2023 Time=09:37:55
===========================================================
B20




   54 populations (54 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       50       0.00      -0.49       0.06       0.62       8.00
       51       0.00      -0.50       0.07       0.63       8.00
       52       0.00      -0.50       0.06       0.63       8.00
       53       0.00      -0.32       0.04       0.40       5.00
       54       0.00      -0.30       0.04       0.37       5.00
       55       0.00      -0.33       0.04       0.40       6.00
       56       0.00      -0.38       0.04       0.46       7.00
       57       0.00      -0.25       0.02       0.30       4.00
       58       0.00      -0.18       0.01       0.21       4.00
       59       0.00      -0.23       0.02       0.26       5.00
       60       0.00      -0.23       0.02       0.26       5.00
       61       0.00      -0.39       0.03       0.44       9.00
       62       0.00      -0.32       0.02       0.36       8.00
       63       0.00      -0.21       0.01       0.24       4.00
       64       0.00      -0.30       0.02       0.34       6.00
       65       0.00      -0.31       0.02       0.36       6.00
       66       0.00      -0.26       0.02       0.30       5.00
       67       0.00      -0.20       0.01       0.23       5.00
       68       0.00      -0.19       0.01       0.21       5.00
       69       0.00      -0.16       0.01       0.18       4.00
       70       0.00      -0.28       0.01       0.31       8.00
       71       0.00      -0.30       0.01       0.33       8.00
       72       0.00      -0.09       0.00       0.10       2.00
       73       0.00      -0.10       0.00       0.11       3.00
       74       0.00      -0.10       0.01       0.12       2.00
       75       0.00      -0.16       0.01       0.18       5.00
       76       0.00      -0.16       0.01       0.18       5.00
       77       0.00      -0.15       0.01       0.17       4.00
       78       0.00      -0.14       0.01       0.15       4.00
       79       0.00      -0.19       0.01       0.20       6.00
       80       0.00      -0.12       0.00       0.13       4.00
       81       0.00      -0.18       0.01       0.20       6.00
       82       0.00      -0.06       0.00       0.07       2.00
       83       0.00      -0.03       0.00       0.03       1.00
       84       0.00      -0.06       0.00       0.07       2.00
       85       0.00      -0.18       0.01       0.20       6.00
       86       0.00      -0.12       0.00       0.13       4.00
       87       0.00      -0.03       0.00       0.03       1.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 41: 41S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       7.00       9.59      11.17      12.75      16.00
       10       1.00       5.92       8.70      11.48      23.00
       11       0.00       4.53       7.53      10.52      20.00
       12       0.00       3.77       6.99      10.21      21.00
       13       0.00       3.28       6.51       9.73      17.00
       14       0.00       2.97       6.29       9.62      17.00
       15       0.00       2.66       6.03       9.39      16.00
       16       0.00       2.32       5.66       9.00      19.00
       17       0.00       2.08       5.51       8.94      18.00
       18       0.00       1.88       5.45       9.02      20.00
       19       0.00       1.76       5.43       9.09      16.00
       20       0.00       1.60       5.44       9.27      21.00
       21       0.00       1.46       5.08       8.71      19.00
       22       0.00       1.30       4.96       8.63      17.00
       23       0.00       1.08       4.87       8.67      16.00
       24       0.00       0.99       4.72       8.46      17.00
       25       0.00       0.82       4.56       8.30      21.00
       26       0.00       0.78       4.52       8.26      16.00
       27       0.00       0.64       4.39       8.15      16.00
       28       0.00       0.54       4.22       7.91      15.00
       29       0.00       0.47       4.22       7.98      17.00
       30       0.00       0.45       4.24       8.03      18.00
       31       0.00       0.31       4.16       8.00      16.00
       32       0.00       0.24       4.05       7.86      17.00
       33       0.00       0.17       3.96       7.76      17.00
       34       0.00       0.00       3.80       7.60      17.00
       35       0.00      -0.15       3.73       7.61      18.00
       36       0.00      -0.17       3.60       7.37      15.00
       37       0.00      -0.26       3.50       7.26      20.00
       38       0.00      -0.39       3.41       7.21      17.00
       39       0.00      -0.43       3.30       7.02      18.00
       40       0.00      -0.43       3.36       7.16      16.00
       41       0.00      -0.52       3.31       7.14      17.00
       42       0.00      -0.56       3.24       7.03      16.00
       43       0.00      -0.65       3.13       6.91      18.00
       44       0.00      -0.66       3.05       6.75      16.00
       45       0.00      -0.72       2.91       6.54      16.00
       46       0.00      -0.78       2.87       6.53      20.00
       47       0.00      -0.86       2.84       6.53      16.00
       48       0.00      -0.90       2.77       6.44      17.00
       49       0.00      -0.95       2.68       6.31      15.00
       50       0.00      -1.01       2.55       6.12      16.00
       51       0.00      -1.05       2.50       6.04      17.00
       52       0.00      -1.14       2.46       6.07      17.00
       53       0.00      -1.08       2.39       5.86      16.00
       54       0.00      -1.16       2.30       5.76      15.00
       55       0.00      -1.23       2.30       5.82      16.00
       56       0.00      -1.28       2.23       5.74      15.00
       57       0.00      -1.24       2.13       5.51      16.00
       58       0.00      -1.23       2.07       5.38      15.00
       59       0.00      -1.25       2.00       5.25      15.00
       60       0.00      -1.38       2.03       5.43      20.00
       61       0.00      -1.40       1.99       5.38      21.00
       62       0.00      -1.36       1.91       5.19      16.00
       63       0.00      -1.39       1.89       5.16      17.00
       64       0.00      -1.42       1.85       5.11      19.00
       65       0.00      -1.44       1.80       5.05      17.00
       66       0.00      -1.50       1.79       5.07      18.00
       67       0.00      -1.50       1.75       5.00      18.00
       68       0.00      -1.48       1.70       4.88      18.00
       69       0.00      -1.42       1.61       4.63      13.00
       70       0.00      -1.50       1.63       4.75      16.00
       71       0.00      -1.50       1.57       4.64      16.00
       72       0.00      -1.57       1.57       4.70      15.00
       73       0.00      -1.53       1.49       4.52      16.00
       74       0.00      -1.51       1.45       4.41      16.00
       75       0.00      -1.50       1.40       4.29      17.00
       76       0.00      -1.58       1.38       4.35      18.00
       77       0.00      -1.61       1.39       4.40      15.00
       78       0.00      -1.63       1.40       4.43      17.00
       79       0.00      -1.58       1.35       4.27      15.00
       80       0.00      -1.54       1.28       4.10      17.00
       81       0.00      -1.60       1.25       4.11      15.00
       82       0.00      -1.57       1.15       3.88      18.00
       83       0.00      -1.50       1.12       3.74      17.00
       84       0.00      -1.46       1.04       3.54      17.00
       85       0.00      -1.44       1.05       3.54      13.00
       86       0.00      -1.50       1.05       3.60      15.00
       87       0.00      -1.53       1.05       3.62      14.00
       88       0.00      -1.59       1.07       3.73      18.00
       89       0.00      -1.63       1.05       3.72      15.00
       90       0.00      -1.54       0.96       3.47      16.00
       91       0.00      -1.57       0.96       3.49      16.00
       92       0.00      -1.59       0.94       3.47      15.00
       93       0.00      -1.60       0.93       3.47      14.00
       94       0.00      -1.65       0.92       3.50      17.00
       95       0.00      -1.70       0.93       3.57      18.00
       96       0.00      -1.70       0.92       3.55      15.00
       97       0.00      -1.60       0.89       3.37      14.00
       98       0.00      -1.58       0.81       3.20      18.00
       99       0.00      -1.51       0.77       3.06      15.00
      100       0.00      -1.47       0.73       2.94      15.00

Trajectory summary (Population 42: 42S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       2.00       3.32       4.01       4.70       6.00
       10       0.00       1.53       3.41       5.30      11.00
       11       0.00       0.98       2.92       4.87      10.00
       12       0.00       0.60       2.62       4.65      11.00
       13       0.00       0.28       2.25       4.22       9.00
       14       0.00       0.00       2.01       4.02      12.00
       15       0.00      -0.19       1.80       3.79      10.00
       16       0.00      -0.37       1.65       3.67       9.00
       17       0.00      -0.46       1.47       3.39       9.00
       18       0.00      -0.54       1.36       3.26       9.00
       19       0.00      -0.68       1.26       3.19       9.00
       20       0.00      -0.73       1.12       2.97       9.00
       21       0.00      -0.74       0.94       2.63       9.00
       22       0.00      -0.79       0.88       2.55      10.00
       23       0.00      -0.85       0.80       2.45       9.00
       24       0.00      -0.80       0.69       2.19      11.00
       25       0.00      -0.81       0.60       2.00       8.00
       26       0.00      -0.81       0.53       1.87      10.00
       27       0.00      -0.86       0.51       1.88      10.00
       28       0.00      -0.81       0.44       1.69       8.00
       29       0.00      -0.82       0.40       1.61       8.00
       30       0.00      -0.78       0.34       1.45      10.00
       31       0.00      -0.70       0.28       1.26       7.00
       32       0.00      -0.73       0.26       1.26       9.00
       33       0.00      -0.73       0.25       1.23       7.00
       34       0.00      -0.72       0.23       1.17      10.00
       35       0.00      -0.66       0.20       1.05       7.00
       36       0.00      -0.71       0.20       1.10       8.00
       37       0.00      -0.61       0.17       0.95       7.00
       38       0.00      -0.55       0.15       0.85       6.00
       39       0.00      -0.63       0.15       0.93      10.00
       40       0.00      -0.54       0.13       0.81       7.00
       41       0.00      -0.56       0.12       0.79       9.00
       42       0.00      -0.56       0.12       0.79       7.00
       43       0.00      -0.57       0.11       0.79       8.00
       44       0.00      -0.47       0.09       0.65       8.00
       45       0.00      -0.45       0.07       0.59       8.00
       46       0.00      -0.40       0.06       0.52       7.00
       47       0.00      -0.47       0.06       0.60       8.00
       48       0.00      -0.36       0.04       0.45       6.00
       49       0.00      -0.34       0.04       0.43       6.00
       50       0.00      -0.26       0.03       0.32       4.00
       51       0.00      -0.33       0.04       0.41       5.00
       52       0.00      -0.31       0.03       0.38       6.00
       53       0.00      -0.36       0.04       0.43       8.00
       54       0.00      -0.27       0.03       0.33       5.00
       55       0.00      -0.31       0.03       0.37       7.00
       56       0.00      -0.19       0.02       0.23       3.00
       57       0.00      -0.33       0.03       0.39       6.00
       58       0.00      -0.34       0.03       0.40       7.00
       59       0.00      -0.33       0.03       0.39       7.00
       60       0.00      -0.25       0.02       0.29       5.00
       61       0.00      -0.21       0.02       0.25       5.00
       62       0.00      -0.22       0.01       0.25       5.00
       63       0.00      -0.25       0.01       0.28       7.00
       64       0.00      -0.22       0.01       0.25       5.00
       65       0.00      -0.29       0.02       0.33       8.00
       66       0.00      -0.30       0.02       0.33       7.00
       67       0.00      -0.27       0.02       0.30       6.00
       68       0.00      -0.27       0.02       0.31       7.00
       69       0.00      -0.16       0.01       0.18       4.00
       70       0.00      -0.16       0.01       0.18       4.00
       71       0.00      -0.14       0.01       0.15       4.00
       72       0.00      -0.07       0.00       0.08       2.00
       73       0.00      -0.07       0.00       0.07       2.00
       74       0.00      -0.16       0.01       0.18       5.00
       75       0.00      -0.25       0.01       0.26       8.00
       76       0.00      -0.15       0.01       0.17       4.00
       77       0.00      -0.10       0.00       0.10       3.00
       78       0.00      -0.07       0.00       0.07       2.00
       79       0.00      -0.10       0.00       0.10       3.00
       80       0.00      -0.10       0.00       0.10       3.00
       81       0.00      -0.13       0.00       0.14       4.00
       82       0.00      -0.03       0.00       0.03       1.00
       83       0.00      -0.03       0.00       0.03       1.00
       84       0.00      -0.09       0.00       0.10       3.00
       85       0.00      -0.06       0.00       0.07       2.00
       86       0.00      -0.06       0.00       0.07       2.00
       87       0.00      -0.12       0.00       0.13       4.00
       88       0.00      -0.09       0.00       0.10       3.00
       89       0.00      -0.09       0.00       0.10       3.00
       90       0.00      -0.15       0.00       0.16       5.00
       91       0.00      -0.12       0.00       0.13       4.00
       92       0.00      -0.09       0.00       0.10       3.00
       93       0.00      -0.09       0.00       0.10       3.00
       94       0.00      -0.06       0.00       0.07       2.00
       95       0.00      -0.15       0.00       0.16       5.00
       96       0.00      -0.06       0.00       0.07       2.00
       97       0.00      -0.06       0.00       0.07       2.00
       98       0.00      -0.03       0.00       0.03       1.00
       99       0.00      -0.03       0.00       0.03       1.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 43: 43S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       5.00       7.46       8.75      10.04      12.00
       10       1.00       4.97       7.90      10.82      18.00
       11       0.00       3.89       7.02      10.14      18.00
       12       0.00       3.43       6.65       9.88      16.00
       13       0.00       2.97       6.22       9.47      18.00
       14       0.00       2.71       6.03       9.34      18.00
       15       0.00       2.48       5.77       9.05      21.00
       16       0.00       2.21       5.68       9.15      18.00
       17       0.00       2.01       5.58       9.15      19.00
       18       0.00       1.98       5.43       8.89      17.00
       19       0.00       1.77       5.30       8.83      15.00
       20       0.00       1.60       5.13       8.67      19.00
       21       0.00       1.40       5.02       8.63      21.00
       22       0.00       1.31       4.96       8.61      20.00
       23       0.00       1.25       4.93       8.61      20.00
       24       0.00       1.07       4.83       8.59      20.00
       25       0.00       1.01       4.69       8.37      19.00
       26       0.00       0.84       4.61       8.39      17.00
       27       0.00       0.68       4.54       8.41      18.00
       28       0.00       0.63       4.41       8.19      15.00
       29       0.00       0.59       4.37       8.15      19.00
       30       0.00       0.38       4.11       7.83      16.00
       31       0.00       0.32       4.11       7.89      17.00
       32       0.00       0.21       4.02       7.83      20.00
       33       0.00       0.17       3.95       7.73      16.00
       34       0.00      -0.01       3.94       7.89      18.00
       35       0.00      -0.07       3.84       7.75      17.00
       36       0.00      -0.14       3.72       7.57      19.00
       37       0.00      -0.17       3.52       7.20      20.00
       38       0.00      -0.27       3.45       7.18      18.00
       39       0.00      -0.35       3.35       7.05      15.00
       40       0.00      -0.42       3.37       7.15      16.00
       41       0.00      -0.48       3.34       7.16      18.00
       42       0.00      -0.60       3.31       7.21      21.00
       43       0.00      -0.65       3.33       7.31      19.00
       44       0.00      -0.66       3.12       6.91      15.00
       45       0.00      -0.70       2.95       6.61      18.00
       46       0.00      -0.79       2.87       6.54      18.00
       47       0.00      -0.81       2.82       6.45      17.00
       48       0.00      -0.84       2.77       6.37      16.00
       49       0.00      -0.91       2.71       6.32      17.00
       50       0.00      -0.95       2.56       6.08      15.00
       51       0.00      -1.02       2.61       6.24      16.00
       52       0.00      -1.07       2.54       6.14      15.00
       53       0.00      -1.12       2.47       6.06      15.00
       54       0.00      -1.10       2.33       5.76      14.00
       55       0.00      -1.21       2.34       5.89      16.00
       56       0.00      -1.24       2.30       5.85      17.00
       57       0.00      -1.22       2.29       5.79      16.00
       58       0.00      -1.26       2.29       5.84      16.00
       59       0.00      -1.33       2.29       5.91      16.00
       60       0.00      -1.32       2.20       5.73      16.00
       61       0.00      -1.28       2.08       5.43      20.00
       62       0.00      -1.32       2.01       5.33      16.00
       63       0.00      -1.41       2.03       5.47      22.00
       64       0.00      -1.33       1.95       5.23      19.00
       65       0.00      -1.34       1.96       5.25      19.00
       66       0.00      -1.43       1.94       5.30      17.00
       67       0.00      -1.39       1.91       5.21      14.00
       68       0.00      -1.40       1.86       5.11      15.00
       69       0.00      -1.37       1.78       4.92      16.00
       70       0.00      -1.44       1.74       4.92      16.00
       71       0.00      -1.46       1.64       4.75      15.00
       72       0.00      -1.49       1.64       4.76      15.00
       73       0.00      -1.51       1.58       4.66      16.00
       74       0.00      -1.55       1.59       4.72      20.00
       75       0.00      -1.45       1.49       4.43      18.00
       76       0.00      -1.45       1.43       4.30      16.00
       77       0.00      -1.39       1.37       4.12      14.00
       78       0.00      -1.49       1.35       4.19      16.00
       79       0.00      -1.52       1.31       4.15      18.00
       80       0.00      -1.60       1.35       4.30      19.00
       81       0.00      -1.55       1.29       4.13      16.00
       82       0.00      -1.58       1.26       4.10      18.00
       83       0.00      -1.58       1.23       4.04      17.00
       84       0.00      -1.61       1.23       4.06      19.00
       85       0.00      -1.59       1.19       3.97      16.00
       86       0.00      -1.56       1.12       3.81      18.00
       87       0.00      -1.58       1.11       3.80      16.00
       88       0.00      -1.60       1.13       3.87      18.00
       89       0.00      -1.51       1.02       3.55      14.00
       90       0.00      -1.66       1.08       3.82      18.00
       91       0.00      -1.62       1.06       3.73      16.00
       92       0.00      -1.52       0.98       3.49      14.00
       93       0.00      -1.58       1.00       3.58      17.00
       94       0.00      -1.57       0.98       3.52      16.00
       95       0.00      -1.69       1.05       3.79      20.00
       96       0.00      -1.71       1.05       3.82      15.00
       97       0.00      -1.61       0.95       3.50      15.00
       98       0.00      -1.62       0.91       3.43      17.00
       99       0.00      -1.47       0.82       3.12      16.00
      100       0.00      -1.53       0.85       3.23      18.00

Trajectory summary (Population 44: 44S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       1.00       1.75       2.09       2.43       3.00
       10       0.00       0.58       1.96       3.35       7.00
       11       0.00       0.15       1.65       3.16       8.00
       12       0.00      -0.15       1.39       2.93       8.00
       13       0.00      -0.38       1.16       2.69       9.00
       14       0.00      -0.46       0.91       2.29       8.00
       15       0.00      -0.56       0.76       2.09       8.00
       16       0.00      -0.58       0.64       1.85       8.00
       17       0.00      -0.63       0.53       1.69       7.00
       18       0.00      -0.64       0.44       1.51       7.00
       19       0.00      -0.66       0.38       1.41       7.00
       20       0.00      -0.66       0.34       1.33       7.00
       21       0.00      -0.62       0.26       1.15       7.00
       22       0.00      -0.62       0.23       1.08       8.00
       23       0.00      -0.60       0.18       0.96       7.00
       24       0.00      -0.46       0.14       0.74       5.00
       25       0.00      -0.46       0.11       0.69       7.00
       26       0.00      -0.43       0.10       0.63       6.00
       27       0.00      -0.43       0.10       0.62       5.00
       28       0.00      -0.40       0.08       0.56       7.00
       29       0.00      -0.41       0.07       0.55       6.00
       30       0.00      -0.38       0.06       0.50       5.00
       31       0.00      -0.29       0.04       0.37       4.00
       32       0.00      -0.38       0.05       0.47       6.00
       33       0.00      -0.30       0.03       0.36       6.00
       34       0.00      -0.20       0.02       0.25       3.00
       35       0.00      -0.24       0.02       0.28       4.00
       36       0.00      -0.26       0.02       0.31       6.00
       37       0.00      -0.15       0.01       0.18       3.00
       38       0.00      -0.22       0.02       0.26       4.00
       39       0.00      -0.14       0.01       0.16       3.00
       40       0.00      -0.11       0.01       0.12       2.00
       41       0.00      -0.17       0.01       0.19       4.00
       42       0.00      -0.21       0.01       0.24       5.00
       43       0.00      -0.19       0.01       0.21       5.00
       44       0.00      -0.16       0.01       0.18       4.00
       45       0.00      -0.10       0.00       0.11       3.00
       46       0.00      -0.11       0.00       0.12       3.00
       47       0.00      -0.07       0.00       0.07       2.00
       48       0.00      -0.07       0.00       0.07       2.00
       49       0.00      -0.10       0.00       0.10       3.00
       50       0.00      -0.16       0.01       0.17       5.00
       51       0.00      -0.12       0.00       0.13       4.00
       52       0.00      -0.06       0.00       0.07       2.00
       53       0.00      -0.09       0.00       0.10       3.00
       54       0.00      -0.03       0.00       0.03       1.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 45: 45S12-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       2.00       3.27       3.91       4.55       6.00
       10       0.00       1.90       3.95       5.99      11.00
       11       0.00       1.43       3.65       5.87      12.00
       12       0.00       1.11       3.42       5.73      11.00
       13       0.00       0.79       3.25       5.71      12.00
       14       0.00       0.56       2.96       5.35      12.00
       15       0.00       0.31       2.80       5.29      13.00
       16       0.00       0.15       2.63       5.11      12.00
       17       0.00      -0.01       2.41       4.84      10.00
       18       0.00      -0.20       2.27       4.74      13.00
       19       0.00      -0.36       2.12       4.60      12.00
       20       0.00      -0.47       1.99       4.44      12.00
       21       0.00      -0.51       1.81       4.13      12.00
       22       0.00      -0.68       1.75       4.19      12.00
       23       0.00      -0.76       1.66       4.08      14.00
       24       0.00      -0.77       1.52       3.81      11.00
       25       0.00      -0.78       1.42       3.63       9.00
       26       0.00      -0.91       1.38       3.67      12.00
       27       0.00      -0.85       1.20       3.25      12.00
       28       0.00      -0.98       1.18       3.35      12.00
       29       0.00      -0.93       1.10       3.12      10.00
       30       0.00      -1.08       1.09       3.26      12.00
       31       0.00      -0.97       0.93       2.83      10.00
       32       0.00      -1.01       0.89       2.80      11.00
       33       0.00      -0.98       0.81       2.59      14.00
       34       0.00      -1.03       0.77       2.57      11.00
       35       0.00      -1.05       0.73       2.50      12.00
       36       0.00      -1.06       0.68       2.43      12.00
       37       0.00      -0.95       0.60       2.14      10.00
       38       0.00      -0.97       0.56       2.10      10.00
       39       0.00      -0.93       0.52       1.98      10.00
       40       0.00      -1.00       0.52       2.04      12.00
       41       0.00      -0.92       0.46       1.84      10.00
       42       0.00      -0.95       0.43       1.81      11.00
       43       0.00      -0.86       0.39       1.65      11.00
       44       0.00      -0.96       0.40       1.77      11.00
       45       0.00      -0.95       0.38       1.70      10.00
       46       0.00      -0.83       0.33       1.50       9.00
       47       0.00      -0.84       0.30       1.43      10.00
       48       0.00      -0.87       0.28       1.43       9.00
       49       0.00      -0.93       0.29       1.50      13.00
       50       0.00      -0.84       0.26       1.36      10.00
       51       0.00      -0.77       0.22       1.20      10.00
       52       0.00      -0.84       0.22       1.29      11.00
       53       0.00      -0.76       0.19       1.15      13.00
       54       0.00      -0.79       0.20       1.18      10.00
       55       0.00      -0.68       0.16       1.00       9.00
       56       0.00      -0.67       0.16       0.99       8.00
       57       0.00      -0.63       0.13       0.89       9.00
       58       0.00      -0.61       0.12       0.86       7.00
       59       0.00      -0.61       0.12       0.84       9.00
       60       0.00      -0.57       0.09       0.76      12.00
       61       0.00      -0.50       0.09       0.68       6.00
       62       0.00      -0.55       0.09       0.73       8.00
       63       0.00      -0.56       0.09       0.73       8.00
       64       0.00      -0.44       0.06       0.56       6.00
       65       0.00      -0.38       0.06       0.49       5.00
       66       0.00      -0.43       0.06       0.56       7.00
       67       0.00      -0.45       0.05       0.56       8.00
       68       0.00      -0.42       0.05       0.52       9.00
       69       0.00      -0.36       0.04       0.44       7.00
       70       0.00      -0.38       0.04       0.46       7.00
       71       0.00      -0.53       0.05       0.62      13.00
       72       0.00      -0.37       0.04       0.44       6.00
       73       0.00      -0.36       0.03       0.43       7.00
       74       0.00      -0.34       0.03       0.40       6.00
       75       0.00      -0.35       0.03       0.40       7.00
       76       0.00      -0.39       0.03       0.46       7.00
       77       0.00      -0.31       0.03       0.36       6.00
       78       0.00      -0.32       0.03       0.37       8.00
       79       0.00      -0.20       0.02       0.23       4.00
       80       0.00      -0.35       0.03       0.41       7.00
       81       0.00      -0.32       0.02       0.36       7.00
       82       0.00      -0.41       0.03       0.47      11.00
       83       0.00      -0.36       0.03       0.41       8.00
       84       0.00      -0.42       0.03       0.47       8.00
       85       0.00      -0.37       0.03       0.42       7.00
       86       0.00      -0.30       0.02       0.34       7.00
       87       0.00      -0.45       0.03       0.50      11.00
       88       0.00      -0.20       0.01       0.22       4.00
       89       0.00      -0.29       0.02       0.32       8.00
       90       0.00      -0.23       0.01       0.25       5.00
       91       0.00      -0.18       0.01       0.20       4.00
       92       0.00      -0.23       0.01       0.25       5.00
       93       0.00      -0.33       0.02       0.37       9.00
       94       0.00      -0.32       0.02       0.35       8.00
       95       0.00      -0.28       0.01       0.31       7.00
       96       0.00      -0.18       0.01       0.20       4.00
       97       0.00      -0.16       0.01       0.18       4.00
       98       0.00      -0.30       0.01       0.33       9.00
       99       0.00      -0.18       0.01       0.20       5.00
      100       0.00      -0.24       0.01       0.26       6.00

Trajectory summary (Population 46: 46S13-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       2.00       3.39       4.18       4.97       6.00
       10       0.00       1.04       2.71       4.39       9.00
       11       0.00       0.37       1.98       3.59       8.00
       12       0.00       0.03       1.68       3.33       9.00
