METAPOPULATION MODEL results; Date=8/3/2023 Time=02:38:17
===========================================================
B10




   19 populations (19 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       35       0.00      -0.95       0.59       2.12       9.00
       36       0.00      -1.02       0.59       2.21      11.00
       37       0.00      -0.97       0.53       2.04      11.00
       38       0.00      -1.07       0.52       2.11      10.00
       39       0.00      -0.96       0.43       1.83      11.00
       40       0.00      -0.91       0.38       1.67       9.00
       41       0.00      -0.88       0.34       1.56      13.00
       42       0.00      -0.87       0.32       1.51       9.00
       43       0.00      -0.82       0.30       1.41       8.00
       44       0.00      -0.84       0.29       1.42       9.00
       45       0.00      -0.87       0.30       1.47       8.00
       46       0.00      -0.91       0.29       1.48      11.00
       47       0.00      -0.77       0.24       1.24      11.00
       48       0.00      -0.84       0.24       1.33      13.00
       49       0.00      -0.87       0.23       1.34      11.00
       50       0.00      -0.71       0.19       1.10       8.00
       51       0.00      -0.78       0.21       1.19       9.00
       52       0.00      -0.68       0.17       1.02      10.00
       53       0.00      -0.68       0.15       0.98       8.00
       54       0.00      -0.72       0.16       1.03      10.00
       55       0.00      -0.62       0.13       0.87       8.00
       56       0.00      -0.70       0.13       0.96       9.00
       57       0.00      -0.70       0.13       0.96      10.00
       58       0.00      -0.61       0.11       0.82       7.00
       59       0.00      -0.58       0.09       0.76       8.00
       60       0.00      -0.67       0.10       0.87      12.00
       61       0.00      -0.63       0.10       0.84      11.00
       62       0.00      -0.56       0.09       0.73       8.00
       63       0.00      -0.65       0.09       0.83       9.00
       64       0.00      -0.52       0.07       0.67      10.00
       65       0.00      -0.46       0.07       0.60       6.00
       66       0.00      -0.46       0.06       0.58       8.00
       67       0.00      -0.47       0.06       0.59       8.00
       68       0.00      -0.39       0.04       0.48       7.00
       69       0.00      -0.34       0.04       0.41       5.00
       70       0.00      -0.37       0.03       0.44       8.00
       71       0.00      -0.27       0.03       0.33       6.00
       72       0.00      -0.27       0.02       0.30       8.00
       73       0.00      -0.22       0.02       0.25       5.00
       74       0.00      -0.21       0.01       0.24       5.00
       75       0.00      -0.30       0.02       0.34       9.00
       76       0.00      -0.28       0.02       0.32       7.00
       77       0.00      -0.29       0.02       0.34       6.00
       78       0.00      -0.19       0.01       0.22       4.00
       79       0.00      -0.27       0.01       0.30       8.00
       80       0.00      -0.14       0.01       0.15       3.00
       81       0.00      -0.14       0.01       0.15       4.00
       82       0.00      -0.14       0.01       0.15       4.00
       83       0.00      -0.10       0.00       0.10       3.00
       84       0.00      -0.22       0.01       0.24       7.00
       85       0.00      -0.28       0.01       0.30       9.00
       86       0.00      -0.25       0.01       0.26       8.00
       87       0.00      -0.16       0.01       0.17       5.00
       88       0.00      -0.14       0.01       0.15       4.00
       89       0.00      -0.25       0.01       0.27       8.00
       90       0.00      -0.23       0.01       0.25       7.00
       91       0.00      -0.19       0.01       0.21       6.00
       92       0.00      -0.26       0.01       0.28       7.00
       93       0.00      -0.13       0.00       0.14       4.00
       94       0.00      -0.23       0.01       0.25       7.00
       95       0.00      -0.13       0.00       0.14       4.00
       96       0.00      -0.16       0.01       0.18       5.00
       97       0.00      -0.23       0.01       0.25       7.00
       98       0.00      -0.11       0.00       0.12       3.00
       99       0.00      -0.15       0.01       0.17       4.00
      100       0.00      -0.09       0.00       0.09       2.00

Trajectory summary (Population 12: Pop 12)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       3.00       3.00       3.00       3.00       3.00
        1       0.00       1.74       3.59       5.44      10.00
        2       0.00       1.38       4.01       6.63      16.00
        3       0.00       1.31       4.21       7.10      15.00
        4       0.00       1.11       4.23       7.35      19.00
        5       0.00       0.96       4.22       7.48      16.00
        6       0.00       0.83       4.14       7.45      17.00
        7       0.00       0.75       4.09       7.43      15.00
        8       0.00       0.59       3.93       7.27      18.00
        9       0.00       0.42       3.82       7.23      15.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 13: Pop 13)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       5.00       5.00       5.00       5.00       5.00
        1       0.00       3.57       6.09       8.62      16.00
        2       0.00       3.46       6.82      10.17      20.00
        3       0.00       3.46       7.37      11.29      21.00
        4       0.00       3.72       7.61      11.50      21.00
        5       0.00       3.67       7.82      11.96      21.00
        6       0.00       3.51       7.78      12.05      23.00
        7       0.00       3.47       7.93      12.38      24.00
        8       0.00       3.58       8.05      12.52      24.00
        9       0.00       3.32       7.88      12.45      23.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 14: Pop 14)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.80       2.38       3.97      10.00
        2       0.00       0.48       2.27       4.06       9.00
        3       0.00       0.17       2.19       4.22       9.00
        4       0.00      -0.05       1.96       3.96      10.00
        5       0.00      -0.27       1.75       3.77      10.00
        6       0.00      -0.42       1.58       3.57       9.00
        7       0.00      -0.53       1.40       3.33       9.00
        8       0.00      -0.57       1.27       3.11      10.00
        9       0.00      -0.67       1.24       3.14      12.00
       10       0.00      -0.71       1.13       2.97       9.00
       11       0.00      -0.72       0.99       2.70      11.00
       12       0.00      -0.72       0.83       2.39       8.00
       13       0.00      -0.74       0.72       2.19       9.00
       14       0.00      -0.77       0.66       2.09      10.00
       15       0.00      -0.75       0.62       2.00       8.00
       16       0.00      -0.82       0.59       2.00       9.00
       17       0.00      -0.79       0.48       1.75       9.00
       18       0.00      -0.87       0.48       1.82      10.00
       19       0.00      -0.82       0.42       1.66       9.00
       20       0.00      -0.76       0.38       1.52       7.00
       21       0.00      -0.79       0.34       1.46       9.00
       22       0.00      -0.70       0.27       1.24      10.00
       23       0.00      -0.67       0.23       1.14       8.00
       24       0.00      -0.70       0.23       1.16       7.00
       25       0.00      -0.69       0.22       1.13       8.00
       26       0.00      -0.60       0.18       0.97       6.00
       27       0.00      -0.72       0.20       1.11      13.00
       28       0.00      -0.64       0.18       1.00       7.00
       29       0.00      -0.63       0.17       0.98       7.00
       30       0.00      -0.63       0.16       0.94       8.00
       31       0.00      -0.53       0.12       0.77       7.00
       32       0.00      -0.51       0.10       0.71       8.00
       33       0.00      -0.43       0.08       0.59       5.00
       34       0.00      -0.52       0.09       0.71       7.00
       35       0.00      -0.55       0.09       0.73       8.00
       36       0.00      -0.40       0.06       0.53       6.00
       37       0.00      -0.49       0.08       0.65       7.00
       38       0.00      -0.50       0.07       0.65       8.00
       39       0.00      -0.46       0.06       0.59       8.00
       40       0.00      -0.48       0.07       0.61       7.00
       41       0.00      -0.39       0.04       0.48       9.00
       42       0.00      -0.42       0.04       0.49       9.00
       43       0.00      -0.18       0.02       0.21       3.00
       44       0.00      -0.18       0.01       0.20       3.00
       45       0.00      -0.21       0.01       0.24       4.00
       46       0.00      -0.17       0.01       0.18       5.00
       47       0.00      -0.10       0.00       0.11       3.00
       48       0.00      -0.10       0.00       0.11       3.00
       49       0.00      -0.13       0.01       0.14       3.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 15: Pop 15)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       8.00       8.00       8.00       8.00       8.00
        1       2.00       6.56       9.64      12.73      20.00
        2       0.00       6.64      10.76      14.88      24.00
        3       0.00       6.85      11.67      16.49      27.00
        4       0.00       7.32      12.24      17.15      31.00
        5       0.00       7.51      12.67      17.83      36.00
        6       0.00       7.78      12.94      18.10      29.00
        7       0.00       7.73      12.97      18.21      30.00
        8       0.00       7.89      13.13      18.37      28.00
        9       0.00       7.78      13.04      18.30      29.00
       10       0.00       7.95      13.19      18.42      28.00
       11       0.00       7.76      13.07      18.38      29.00
       12       0.00       7.77      12.99      18.21      32.00
       13       0.00       7.72      12.99      18.26      28.00
       14       0.00       7.67      12.98      18.29      29.00
       15       0.00       7.51      12.96      18.41      32.00
       16       0.00       7.45      12.91      18.36      32.00
       17       0.00       7.54      13.04      18.53      33.00
       18       0.00       7.43      12.97      18.51      33.00
       19       0.00       7.57      13.01      18.45      30.00
       20       0.00       7.65      13.19      18.74      40.00
       21       0.00       7.67      13.06      18.45      35.00
       22       0.00       7.65      13.13      18.60      29.00
       23       0.00       7.65      13.22      18.80      33.00
       24       0.00       7.56      13.14      18.72      32.00
       25       0.00       7.83      13.23      18.62      32.00
       26       0.00       7.60      13.13      18.65      29.00
       27       0.00       7.58      12.99      18.39      33.00
       28       0.00       7.33      12.84      18.36      33.00
       29       0.00       7.32      12.93      18.54      29.00
       30       0.00       7.28      12.95      18.62      31.00
       31       0.00       7.11      12.70      18.29      34.00
       32       0.00       7.16      12.56      17.96      30.00
       33       0.00       6.90      12.45      18.00      32.00
       34       0.00       7.05      12.62      18.19      31.00
       35       0.00       6.84      12.59      18.34      30.00
       36       0.00       6.69      12.48      18.27      32.00
       37       0.00       6.82      12.53      18.24      33.00
       38       0.00       6.78      12.56      18.34      29.00
       39       0.00       6.76      12.67      18.58      32.00
       40       0.00       6.77      12.69      18.61      30.00
       41       0.00       6.78      12.60      18.43      32.00
       42       0.00       6.85      12.67      18.48      28.00
       43       0.00       6.91      12.66      18.42      31.00
       44       0.00       6.91      12.82      18.72      29.00
       45       0.00       6.81      12.84      18.87      30.00
       46       0.00       6.93      12.96      19.00      32.00
       47       0.00       6.71      12.63      18.55      29.00
       48       0.00       6.76      12.77      18.78      30.00
       49       0.00       6.77      12.75      18.73      29.00
       50       0.00       6.66      12.59      18.51      29.00
       51       0.00       6.53      12.45      18.37      29.00
       52       0.00       6.41      12.34      18.26      32.00
       53       0.00       6.52      12.48      18.44      30.00
       54       0.00       6.52      12.38      18.24      29.00
       55       0.00       6.38      12.31      18.24      30.00
       56       0.00       6.21      12.27      18.34      31.00
       57       0.00       6.29      12.31      18.34      30.00
       58       0.00       6.12      12.38      18.64      31.00
       59       0.00       6.17      12.17      18.17      28.00
       60       0.00       6.24      12.24      18.24      29.00
       61       0.00       6.28      12.33      18.39      32.00
       62       0.00       6.18      12.24      18.31      32.00
       63       0.00       6.07      12.40      18.73      33.00
       64       0.00       6.11      12.27      18.42      28.00
       65       0.00       6.12      12.24      18.37      32.00
       66       0.00       6.05      12.21      18.37      31.00
       67       0.00       6.13      12.16      18.19      30.00
       68       0.00       6.15      12.36      18.57      34.00
       69       0.00       6.30      12.45      18.61      30.00
       70       0.00       6.17      12.36      18.55      33.00
       71       0.00       6.06      12.26      18.45      30.00
       72       0.00       6.10      12.29      18.48      31.00
       73       0.00       5.95      12.12      18.28      33.00
       74       0.00       5.90      12.00      18.11      28.00
       75       0.00       5.77      12.03      18.29      34.00
       76       0.00       5.90      12.27      18.64      29.00
       77       0.00       5.88      12.27      18.65      29.00
       78       0.00       5.85      12.14      18.43      31.00
       79       0.00       5.74      12.20      18.65      32.00
       80       0.00       5.70      12.23      18.76      31.00
       81       0.00       5.83      12.14      18.46      28.00
       82       0.00       5.94      12.13      18.32      27.00
       83       0.00       5.90      12.17      18.45      31.00
       84       0.00       5.92      12.27      18.62      34.00
       85       0.00       5.77      12.02      18.27      32.00
       86       0.00       5.65      12.03      18.42      35.00
       87       0.00       5.46      11.91      18.36      34.00
       88       0.00       5.65      11.99      18.33      28.00
       89       0.00       5.60      12.15      18.70      29.00
       90       0.00       5.63      12.04      18.45      29.00
       91       0.00       5.57      11.99      18.41      30.00
       92       0.00       5.48      11.89      18.31      29.00
       93       0.00       5.53      12.01      18.49      30.00
       94       0.00       5.28      11.91      18.54      35.00
       95       0.00       5.29      11.82      18.35      31.00
       96       0.00       5.43      11.92      18.42      34.00
       97       0.00       5.45      12.06      18.67      31.00
       98       0.00       5.49      12.06      18.63      28.00
       99       0.00       5.27      11.70      18.13      31.00
      100       0.00       5.32      11.69      18.05      31.00

Trajectory summary (Population 16: Pop 16)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.76       2.35       3.93       8.00
        2       0.00       0.35       2.31       4.26      11.00
        3       0.00       0.15       2.11       4.07       9.00
        4       0.00      -0.10       1.93       3.97      12.00
        5       0.00      -0.27       1.72       3.72      12.00
        6       0.00      -0.40       1.55       3.50      10.00
        7       0.00      -0.56       1.43       3.42      11.00
        8       0.00      -0.63       1.24       3.11       9.00
        9       0.00      -0.73       1.14       3.01      10.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 17: 17S3-T1)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       0.00       0.00       0.00       0.00       0.00
        1       0.00       0.00       0.00       0.00       0.00
        2       0.00       0.00       0.00       0.00       0.00
        3       0.00       0.00       0.00       0.00       0.00
        4       0.00       0.00       0.00       0.00       0.00
        5       0.00       0.00       0.00       0.00       0.00
        6       0.00       0.00       0.00       0.00       0.00
        7       0.00       0.00       0.00       0.00       0.00
        8       0.00       0.00       0.00       0.00       0.00
        9       0.00       4.89       7.48      10.07      16.00
