METAPOPULATION MODEL results; Date=8/5/2023 Time=01:24:06
===========================================================
B20




   52 populations (52 included in summation)
 1000 replications;  Duration = 100
===========================================================

Trajectory summary (Metapopulation)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
       65       0.00      -0.16       0.01       0.18       4.00
       66       0.00      -0.25       0.02       0.28       5.00
       67       0.00      -0.21       0.01       0.24       5.00
       68       0.00      -0.28       0.02       0.32       7.00
       69       0.00      -0.23       0.01       0.25       7.00
       70       0.00      -0.17       0.01       0.19       4.00
       71       0.00      -0.27       0.01       0.30       7.00
       72       0.00      -0.13       0.01       0.14       3.00
       73       0.00      -0.07       0.00       0.08       2.00
       74       0.00      -0.13       0.01       0.14       4.00
       75       0.00      -0.07       0.00       0.07       2.00
       76       0.00      -0.07       0.00       0.07       2.00
       77       0.00      -0.11       0.00       0.12       3.00
       78       0.00      -0.07       0.00       0.07       2.00
       79       0.00      -0.07       0.00       0.07       2.00
       80       0.00      -0.09       0.00       0.09       2.00
       81       0.00      -0.12       0.00       0.13       4.00
       82       0.00      -0.12       0.00       0.13       4.00
       83       0.00      -0.06       0.00       0.07       2.00
       84       0.00      -0.09       0.00       0.10       3.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 28: Pop 28)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       7.00       7.00       7.00       7.00       7.00
        1       2.00       5.77       8.74      11.71      21.00
        2       0.00       5.78       9.97      14.16      26.00
        3       0.00       5.98      10.62      15.26      26.00
        4       0.00       6.28      11.13      15.97      27.00
        5       0.00       6.35      11.36      16.37      28.00
        6       0.00       6.41      11.50      16.58      30.00
        7       0.00       6.38      11.47      16.55      30.00
        8       0.00       6.53      11.61      16.70      28.00
        9       0.00       6.57      11.86      17.16      29.00
       10       0.00       4.00       7.21      10.42      17.00
       11       0.00       3.07       6.06       9.04      16.00
       12       0.00       2.61       5.58       8.56      16.00
       13       0.00       2.12       5.19       8.26      15.00
       14       0.00       1.86       4.97       8.09      15.00
       15       0.00       1.60       4.73       7.86      17.00
       16       0.00       1.38       4.60       7.83      15.00
       17       0.00       1.22       4.43       7.64      15.00
       18       0.00       1.04       4.27       7.49      15.00
       19       0.00       0.93       4.18       7.43      15.00
       20       0.00       0.78       4.07       7.36      14.00
       21       0.00       0.63       3.92       7.21      16.00
       22       0.00       0.50       3.83       7.16      16.00
       23       0.00       0.36       3.65       6.93      16.00
       24       0.00       0.16       3.60       7.04      16.00
       25       0.00       0.00       3.42       6.84      18.00
       26       0.00      -0.07       3.30       6.66      15.00
       27       0.00      -0.12       3.27       6.66      15.00
       28       0.00      -0.22       3.22       6.66      16.00
       29       0.00      -0.30       3.12       6.53      16.00
       30       0.00      -0.37       2.96       6.30      15.00
       31       0.00      -0.44       2.83       6.10      16.00
       32       0.00      -0.46       2.73       5.93      15.00
       33       0.00      -0.55       2.77       6.10      13.00
       34       0.00      -0.70       2.66       6.03      16.00
       35       0.00      -0.70       2.47       5.63      16.00
       36       0.00      -0.76       2.43       5.62      14.00
       37       0.00      -0.76       2.35       5.46      14.00
       38       0.00      -0.88       2.26       5.40      15.00
       39       0.00      -0.93       2.25       5.43      20.00
       40       0.00      -0.95       2.21       5.36      16.00
       41       0.00      -0.95       2.07       5.10      16.00
       42       0.00      -1.04       2.01       5.06      14.00
       43       0.00      -1.02       1.88       4.77      13.00
       44       0.00      -1.12       1.83       4.78      14.00
       45       0.00      -1.09       1.78       4.66      14.00
       46       0.00      -1.18       1.76       4.70      13.00
       47       0.00      -1.20       1.74       4.68      14.00
       48       0.00      -1.28       1.70       4.69      14.00
       49       0.00      -1.32       1.63       4.58      14.00
       50       0.00      -1.28       1.60       4.49      13.00
       51       0.00      -1.32       1.57       4.46      13.00
       52       0.00      -1.31       1.51       4.34      16.00
       53       0.00      -1.34       1.45       4.23      17.00
       54       0.00      -1.34       1.36       4.07      15.00
       55       0.00      -1.35       1.36       4.06      13.00
       56       0.00      -1.27       1.32       3.91      11.00
       57       0.00      -1.47       1.36       4.19      17.00
       58       0.00      -1.39       1.25       3.89      15.00
       59       0.00      -1.36       1.22       3.80      13.00
       60       0.00      -1.40       1.16       3.72      15.00
       61       0.00      -1.32       1.05       3.43      13.00
       62       0.00      -1.43       1.07       3.56      18.00
       63       0.00      -1.45       1.05       3.55      16.00
       64       0.00      -1.45       1.03       3.50      14.00
       65       0.00      -1.40       0.97       3.34      14.00
       66       0.00      -1.42       0.98       3.38      14.00
       67       0.00      -1.41       0.93       3.27      14.00
       68       0.00      -1.46       0.90       3.26      16.00
       69       0.00      -1.43       0.89       3.21      13.00
       70       0.00      -1.47       0.88       3.23      14.00
       71       0.00      -1.46       0.86       3.18      14.00
       72       0.00      -1.45       0.82       3.09      16.00
       73       0.00      -1.53       0.82       3.17      15.00
       74       0.00      -1.40       0.75       2.89      16.00
       75       0.00      -1.40       0.75       2.89      13.00
       76       0.00      -1.29       0.67       2.62      14.00
       77       0.00      -1.29       0.64       2.57      13.00
       78       0.00      -1.32       0.65       2.62      12.00
       79       0.00      -1.22       0.59       2.40      12.00
       80       0.00      -1.32       0.60       2.52      15.00
       81       0.00      -1.22       0.56       2.33      13.00
       82       0.00      -1.32       0.60       2.53      13.00
       83       0.00      -1.39       0.60       2.60      15.00
       84       0.00      -1.35       0.57       2.49      17.00
       85       0.00      -1.30       0.55       2.39      15.00
       86       0.00      -1.22       0.50       2.21      12.00
       87       0.00      -1.25       0.51       2.27      13.00
       88       0.00      -1.29       0.52       2.34      13.00
       89       0.00      -1.40       0.54       2.48      15.00
       90       0.00      -1.26       0.50       2.26      11.00
       91       0.00      -1.19       0.46       2.11      10.00
       92       0.00      -1.20       0.44       2.08      14.00
       93       0.00      -1.21       0.43       2.08      13.00
       94       0.00      -1.18       0.41       2.01      14.00
       95       0.00      -1.17       0.40       1.97      14.00
       96       0.00      -1.04       0.36       1.75      11.00
       97       0.00      -1.20       0.40       2.01      16.00
       98       0.00      -1.14       0.40       1.94      12.00
       99       0.00      -1.12       0.38       1.88      12.00
      100       0.00      -1.17       0.38       1.93      12.00

Trajectory summary (Population 29: Pop 29)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       7.00       7.00       7.00       7.00       7.00
        1       2.00       5.79       8.72      11.66      18.00
        2       1.00       5.92      10.01      14.10      27.00
        3       0.00       6.10      10.91      15.72      31.00
        4       0.00       6.68      11.63      16.58      29.00
        5       0.00       6.86      11.93      17.00      28.00
        6       0.00       7.04      12.24      17.44      33.00
        7       0.00       7.11      12.33      17.54      29.00
        8       0.00       7.54      12.75      17.97      28.00
        9       0.00       7.67      12.97      18.27      33.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 30: Pop 30)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.87       2.41       3.94       8.00
        2       0.00       0.52       2.55       4.57      13.00
        3       0.00       0.23       2.55       4.88      13.00
        4       0.00       0.04       2.45       4.87      11.00
        5       0.00      -0.11       2.32       4.75      13.00
        6       0.00      -0.22       2.09       4.39      14.00
        7       0.00      -0.32       1.98       4.28      11.00
        8       0.00      -0.49       1.89       4.26      14.00
        9       0.00      -0.50       1.76       4.02      11.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 31: Pop 31)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.81       2.29       3.77       8.00
        2       0.00       0.36       2.25       4.14       9.00
        3       0.00       0.09       2.11       4.13      11.00
        4       0.00      -0.11       1.91       3.93      11.00
        5       0.00      -0.22       1.69       3.59       9.00
        6       0.00      -0.39       1.55       3.50      10.00
        7       0.00      -0.52       1.42       3.36      10.00
        8       0.00      -0.67       1.28       3.23      12.00
        9       0.00      -0.72       1.13       2.98      13.00
       10       0.00       0.00       0.00       0.00       0.00
       11       0.00       0.00       0.00       0.00       0.00
       12       0.00       0.00       0.00       0.00       0.00
       13       0.00       0.00       0.00       0.00       0.00
       14       0.00       0.00       0.00       0.00       0.00
       15       0.00       0.00       0.00       0.00       0.00
       16       0.00       0.00       0.00       0.00       0.00
       17       0.00       0.00       0.00       0.00       0.00
       18       0.00       0.00       0.00       0.00       0.00
       19       0.00       0.00       0.00       0.00       0.00
       20       0.00       0.00       0.00       0.00       0.00
       21       0.00       0.00       0.00       0.00       0.00
       22       0.00       0.00       0.00       0.00       0.00
       23       0.00       0.00       0.00       0.00       0.00
       24       0.00       0.00       0.00       0.00       0.00
       25       0.00       0.00       0.00       0.00       0.00
       26       0.00       0.00       0.00       0.00       0.00
       27       0.00       0.00       0.00       0.00       0.00
       28       0.00       0.00       0.00       0.00       0.00
       29       0.00       0.00       0.00       0.00       0.00
       30       0.00       0.00       0.00       0.00       0.00
       31       0.00       0.00       0.00       0.00       0.00
       32       0.00       0.00       0.00       0.00       0.00
       33       0.00       0.00       0.00       0.00       0.00
       34       0.00       0.00       0.00       0.00       0.00
       35       0.00       0.00       0.00       0.00       0.00
       36       0.00       0.00       0.00       0.00       0.00
       37       0.00       0.00       0.00       0.00       0.00
       38       0.00       0.00       0.00       0.00       0.00
       39       0.00       0.00       0.00       0.00       0.00
       40       0.00       0.00       0.00       0.00       0.00
       41       0.00       0.00       0.00       0.00       0.00
       42       0.00       0.00       0.00       0.00       0.00
       43       0.00       0.00       0.00       0.00       0.00
       44       0.00       0.00       0.00       0.00       0.00
       45       0.00       0.00       0.00       0.00       0.00
       46       0.00       0.00       0.00       0.00       0.00
       47       0.00       0.00       0.00       0.00       0.00
       48       0.00       0.00       0.00       0.00       0.00
       49       0.00       0.00       0.00       0.00       0.00
       50       0.00       0.00       0.00       0.00       0.00
       51       0.00       0.00       0.00       0.00       0.00
       52       0.00       0.00       0.00       0.00       0.00
       53       0.00       0.00       0.00       0.00       0.00
       54       0.00       0.00       0.00       0.00       0.00
       55       0.00       0.00       0.00       0.00       0.00
       56       0.00       0.00       0.00       0.00       0.00
       57       0.00       0.00       0.00       0.00       0.00
       58       0.00       0.00       0.00       0.00       0.00
       59       0.00       0.00       0.00       0.00       0.00
       60       0.00       0.00       0.00       0.00       0.00
       61       0.00       0.00       0.00       0.00       0.00
       62       0.00       0.00       0.00       0.00       0.00
       63       0.00       0.00       0.00       0.00       0.00
       64       0.00       0.00       0.00       0.00       0.00
       65       0.00       0.00       0.00       0.00       0.00
       66       0.00       0.00       0.00       0.00       0.00
       67       0.00       0.00       0.00       0.00       0.00
       68       0.00       0.00       0.00       0.00       0.00
       69       0.00       0.00       0.00       0.00       0.00
       70       0.00       0.00       0.00       0.00       0.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 32: Pop 32)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       6.00       6.00       6.00       6.00       6.00
        1       1.00       4.72       7.39      10.05      20.00
        2       0.00       4.51       8.22      11.93      23.00
        3       0.00       4.69       8.81      12.93      23.00
        4       0.00       4.86       9.43      14.00      24.00
        5       0.00       5.00       9.65      14.31      26.00
        6       0.00       4.98       9.79      14.60      25.00
        7       0.00       4.97       9.79      14.61      26.00
        8       0.00       4.97       9.84      14.72      25.00
        9       0.00       4.90       9.74      14.58      27.00
       10       0.00       1.21       3.27       5.33      11.00
       11       0.00       0.73       2.64       4.56      11.00
       12       0.00       0.37       2.44       4.52      10.00
       13       0.00       0.12       2.12       4.11       9.00
       14       0.00      -0.07       1.96       4.00      10.00
       15       0.00      -0.19       1.75       3.69       8.00
       16       0.00      -0.40       1.60       3.60      10.00
       17       0.00      -0.50       1.43       3.36      10.00
       18       0.00      -0.60       1.30       3.19      12.00
       19       0.00      -0.64       1.18       3.00       9.00
       20       0.00      -0.70       1.07       2.83       9.00
       21       0.00      -0.75       0.96       2.67      11.00
       22       0.00      -0.76       0.85       2.46       9.00
       23       0.00      -0.79       0.77       2.33      13.00
       24       0.00      -0.82       0.72       2.26       9.00
       25       0.00      -0.84       0.66       2.15       9.00
       26       0.00      -0.93       0.61       2.14       9.00
       27       0.00      -0.85       0.52       1.89      10.00
       28       0.00      -0.79       0.43       1.65       8.00
       29       0.00      -0.80       0.40       1.59      10.00
       30       0.00      -0.82       0.38       1.59      10.00
       31       0.00      -0.79       0.34       1.48       9.00
       32       0.00      -0.78       0.31       1.41       8.00
       33       0.00      -0.72       0.27       1.25       8.00
       34       0.00      -0.70       0.24       1.19       7.00
       35       0.00      -0.68       0.20       1.07       9.00
       36       0.00      -0.61       0.17       0.95       8.00
       37       0.00      -0.53       0.14       0.81       8.00
       38       0.00      -0.60       0.14       0.88       8.00
       39       0.00      -0.62       0.13       0.88       8.00
       40       0.00      -0.54       0.11       0.76       8.00
       41       0.00      -0.47       0.09       0.64       7.00
       42       0.00      -0.50       0.09       0.67       9.00
       43       0.00      -0.50       0.09       0.67       9.00
       44       0.00      -0.46       0.07       0.61       9.00
       45       0.00      -0.49       0.08       0.65       7.00
       46       0.00      -0.39       0.06       0.52       6.00
       47       0.00      -0.42       0.06       0.54       7.00
       48       0.00      -0.37       0.05       0.46       7.00
       49       0.00      -0.30       0.04       0.39       5.00
       50       0.00      -0.39       0.05       0.48       7.00
       51       0.00      -0.38       0.04       0.47       7.00
       52       0.00      -0.35       0.04       0.43       6.00
       53       0.00      -0.36       0.04       0.44       7.00
       54       0.00      -0.32       0.03       0.39       6.00
       55       0.00      -0.35       0.03       0.42       6.00
       56       0.00      -0.26       0.02       0.30       5.00
       57       0.00      -0.30       0.02       0.35       6.00
       58       0.00      -0.27       0.02       0.31       5.00
       59       0.00      -0.25       0.01       0.28       6.00
       60       0.00      -0.15       0.01       0.17       3.00
       61       0.00      -0.21       0.01       0.24       5.00
       62       0.00      -0.17       0.01       0.19       5.00
       63       0.00      -0.16       0.01       0.17       4.00
       64       0.00      -0.14       0.01       0.16       3.00
       65       0.00      -0.10       0.00       0.11       3.00
       66       0.00      -0.14       0.01       0.15       4.00
       67       0.00      -0.16       0.01       0.18       5.00
       68       0.00      -0.13       0.01       0.14       3.00
       69       0.00      -0.09       0.00       0.10       3.00
       70       0.00      -0.12       0.00       0.13       4.00
       71       0.00       0.00       0.00       0.00       0.00
       72       0.00       0.00       0.00       0.00       0.00
       73       0.00       0.00       0.00       0.00       0.00
       74       0.00       0.00       0.00       0.00       0.00
       75       0.00       0.00       0.00       0.00       0.00
       76       0.00       0.00       0.00       0.00       0.00
       77       0.00       0.00       0.00       0.00       0.00
       78       0.00       0.00       0.00       0.00       0.00
       79       0.00       0.00       0.00       0.00       0.00
       80       0.00       0.00       0.00       0.00       0.00
       81       0.00       0.00       0.00       0.00       0.00
       82       0.00       0.00       0.00       0.00       0.00
       83       0.00       0.00       0.00       0.00       0.00
       84       0.00       0.00       0.00       0.00       0.00
       85       0.00       0.00       0.00       0.00       0.00
       86       0.00       0.00       0.00       0.00       0.00
       87       0.00       0.00       0.00       0.00       0.00
       88       0.00       0.00       0.00       0.00       0.00
       89       0.00       0.00       0.00       0.00       0.00
       90       0.00       0.00       0.00       0.00       0.00
       91       0.00       0.00       0.00       0.00       0.00
       92       0.00       0.00       0.00       0.00       0.00
       93       0.00       0.00       0.00       0.00       0.00
       94       0.00       0.00       0.00       0.00       0.00
       95       0.00       0.00       0.00       0.00       0.00
       96       0.00       0.00       0.00       0.00       0.00
       97       0.00       0.00       0.00       0.00       0.00
       98       0.00       0.00       0.00       0.00       0.00
       99       0.00       0.00       0.00       0.00       0.00
      100       0.00       0.00       0.00       0.00       0.00

Trajectory summary (Population 33: Pop 33)

      Time                        Abundance
             Minimum    -1 S.D.    Average    +1 S.D.    Maximum
        0       2.00       2.00       2.00       2.00       2.00
        1       0.00       0.83       2.30       3.76       7.00
        2       0.00       0.42       2.28       4.14       9.00
        3       0.00       0.11       2.06       4.02      10.00
        4       0.00      -0.16       1.82       3.80       9.00
        5       0.00      -0.33       1.67       3.67      10.00
        6       0.00      -0.43       1.43       3.30       9.00
        7       0.00      -0.54       1.32       3.17       9.00
        8       0.00      -0.63       1.17       2.97      11.00
        9       0.00      -0.67       1.09       2.85      10.00
       10       0.00      -0.76       1.02       2.80      10.00
       11       0.00      -0.77       0.88       2.54       9.00
       12       0.00      -0.76       0.78       2.32      10.00
       13       0.00      -0.82       0.74       2.30      11.00
       14       0.00      -0.79       0.66       2.10       9.00
       15       0.00      -0.84       0.63       2.10       8.00
       16       0.00      -0.85       0.58       2.00       8.00
       17       0.00      -0.83       0.50       1.82       9.00
       18       0.00      -0.81       0.47       1.74      10.00
       19       0.00      -0.78       0.44       1.67       8.00
       20       0.00      -0.73       0.37       1.47       8.00
       21       0.00      -0.69       0.32       1.32       7.00
       22       0.00      -0.70       0.29       1.29       8.00
       23       0.00      -0.79       0.29       1.37      10.00
       24       0.00      -0.74       0.26       1.27       9.00
       25       0.00      -0.78       0.26       1.29       9.00
       26       0.00      -0.76       0.23       1.22       8.00
       27       0.00      -0.73       0.19       1.12       8.00
       28       0.00      -0.66       0.18       1.02       7.00
       29       0.00      -0.64       0.17       0.98       7.00
       30       0.00      -0.64       0.16       0.96       7.00
       31       0.00      -0.63       0.15       0.93      10.00
       32       0.00      -0.54       0.12       0.79       6.00
       33       0.00      -0.61       0.13       0.87       8.00
       34       0.00      -0.57       0.11       0.80       7.00
       35       0.00      -0.54       0.11       0.76       6.00
       36       0.00      -0.54       0.11       0.75       6.00
